generation,timestep,reward
952,9520,511.619
954,9540,457.689
956,9560,499.2212
958,9580,484.864
960,9600,542.4122
962,9620,422.7261
964,9640,511.0619
966,9660,490.5418
968,9680,530.2321
970,9700,597.7703
972,9720,549.8862
974,9740,527.7548
976,9760,552.6421
978,9780,580.2407
980,9800,527.8791
982,9820,528.3303
984,9840,499.0744
986,9860,528.4237
988,9880,515.7321
990,9900,555.8434
992,9920,547.8691
994,9940,539.0935
996,9960,488.3724
998,9980,483.1481
1000,10000,494.6218
