generation,timestep,reward
1058,9540,726.2393
1060,9560,713.6132
1062,9580,716.292
1064,9600,727.24
1066,9620,728.2135
1068,9640,724.0972
1070,9660,705.8121
1072,9680,715.3139
1074,9700,715.7297
1076,9720,677.9766
1078,9740,685.5747
1080,9760,719.169
1082,9780,724.6231
1084,9800,722.9747
1086,9820,695.6817
1088,9840,711.6541
1090,9860,732.4359
1092,9880,718.6696
1094,9900,683.4058
1096,9920,694.6484
1098,9940,730.2569
1100,9960,731.5529
1102,9980,716.6498
1104,10000,659.0971
