generation,timestep,reward
1438,4314,6.9939
1440,4320,7.3336
1442,4326,-33.2916
1444,4332,-33.2938
1446,4338,6.8269
1448,4344,21.6604
1450,4350,21.0399
1452,4356,8.0357
1454,4362,-46.4093
1456,4368,-19.9904
1458,4374,-6.4804
1460,4380,-6.4986
1462,4386,-6.3029
1464,4392,-33.1994
1466,4398,-6.2816
1468,4404,-6.403
1470,4410,6.8183
1472,4416,21.7796
1474,4422,6.7513
1476,4428,-19.235
1478,4434,-6.3595
1480,4440,6.7622
1482,4446,-32.8353
1484,4452,-33.0626
1486,4458,-19.7115
1488,4464,20.2452
1490,4470,21.1887
1492,4476,7.1371
1494,4482,-33.3285
1496,4488,-19.1683
1498,4494,-5.2935
1500,4500,-32.4588
1502,4506,-5.6896
1504,4512,6.7809
1506,4518,-5.8882
1508,4524,8.1431
1510,4530,21.3637
1512,4536,21.1742
1514,4542,-5.0251
1516,4548,22.3009
1518,4554,-20.1403
1520,4560,-5.8486
1522,4566,7.855
1524,4572,7.9362
1526,4578,21.0855
1528,4584,-19.4553
1530,4590,-5.9274
1532,4596,-6.556
1534,4602,-33.0588
1536,4608,20.4058
1538,4614,21.2488
1540,4620,20.9303
1542,4626,-6.5237
1544,4632,7.3317
1546,4638,-19.2394
1548,4644,21.428
1550,4650,7.5955
1552,4656,21.0543
1554,4662,21.645
1556,4668,21.3649
1558,4674,21.2436
1560,4680,-19.2715
1562,4686,21.1078
1564,4692,-5.7004
1566,4698,21.7874
1568,4704,21.8684
1570,4710,20.8113
1572,4716,21.0025
1574,4722,21.7941
1576,4728,21.1985
1578,4734,21.736
1580,4740,21.6784
1582,4746,21.3833
1584,4752,21.3377
1586,4758,20.9719
1588,4764,22.1263
1590,4770,21.6827
1592,4776,22.4336
1594,4782,21.5244
1596,4788,21.726
1598,4794,8.066
1600,4800,7.29
1602,4806,-5.8679
1604,4812,21.5206
1606,4818,20.5856
1608,4824,21.1666
1610,4830,20.9676
1612,4836,6.9381
1614,4842,21.3526
1616,4848,20.4193
1618,4854,-19.326
1620,4860,21.1946
1622,4866,19.9675
1624,4872,20.7377
1626,4878,7.1693
1628,4884,8.6308
1630,4890,-6.3828
1632,4896,20.9421
1634,4902,21.0383
1636,4908,21.6978
1638,4914,21.1753
1640,4920,-6.0501
1642,4926,21.6166
1644,4932,22.2676
1646,4938,21.6416
1648,4944,21.2085
1650,4950,21.4947
1652,4956,21.4453
1654,4962,21.6689
1656,4968,20.7437
1658,4974,22.3662
1660,4980,21.2517
1662,4986,7.8419
1664,4992,21.8843
1666,4998,21.3067
1668,5004,21.4263
1670,5010,21.5046
1672,5016,21.1883
1674,5022,21.7718
1676,5028,21.3691
1678,5034,22.1659
1680,5040,21.597
1682,5046,21.0003
1684,5052,7.853
1686,5058,21.1739
1688,5064,22.0809
1690,5070,21.0341
1692,5076,21.7219
1694,5082,6.8841
1696,5088,22.055
1698,5094,21.9187
1700,5100,21.0875
1702,5106,8.2356
1704,5112,21.4367
1706,5118,20.6326
1708,5124,21.9566
1710,5130,22.143
