generation,timestep,reward
838,8380,1448.9681
840,8400,1184.8014
842,8420,1523.2496
844,8440,1977.0837
846,8460,1437.2871
848,8480,1561.2609
850,8500,1656.0942
852,8520,1549.3889
854,8540,1490.3715
856,8560,1574.4191
858,8580,1573.5204
860,8600,1543.0298
862,8620,1558.9136
864,8640,1424.0152
866,8660,1547.2118
868,8680,1733.8012
870,8700,1556.1451
872,8720,1543.2352
874,8740,1432.4491
876,8760,1562.5148
878,8780,1533.7373
880,8800,1504.7991
882,8820,1324.1831
884,8840,1543.5161
886,8860,1661.5313
888,8880,1488.9432
890,8900,1976.8215
892,8920,1852.2827
894,8940,1634.5781
896,8960,1599.6448
898,8980,1698.0276
900,9000,1548.0226
902,9020,1566.5527
904,9040,1713.3614
906,9060,1562.7657
908,9080,1282.1846
910,9100,1553.1266
912,9120,1509.6681
914,9140,1545.1885
916,9160,1439.7862
918,9180,1555.9666
920,9200,1544.9686
922,9220,1534.862
924,9240,1531.9413
926,9260,1552.9031
928,9280,1564.2369
930,9300,1556.4288
932,9320,1587.9168
934,9340,1538.0776
936,9360,1572.1306
938,9380,1591.2532
940,9400,1552.3689
942,9420,1558.1695
944,9440,1575.1981
946,9460,1540.6648
948,9480,1566.8952
950,9500,1668.4415
952,9520,1920.9017
954,9540,1547.0113
956,9560,1880.6893
958,9580,1557.3288
960,9600,1539.2389
962,9620,1751.1191
964,9640,1546.2942
966,9660,1685.3295
968,9680,1812.655
970,9700,1580.4592
972,9720,1533.362
974,9740,1908.8019
976,9760,1555.7771
978,9780,1544.4036
980,9800,1700.594
982,9820,1558.5794
984,9840,1557.6991
986,9860,1554.7818
988,9880,1552.6206
990,9900,1535.9044
992,9920,1568.1962
994,9940,1686.3468
996,9960,1548.1041
998,9980,1550.8517
1000,10000,1541.1563
